symbol,roa,roe,mce,niev,aegr,afcf,inc,avrt,wacc,ytd,exp_rat,debt / assets,inc / earn,roc
BDSX,-0.54,-0.67,1.92,-1.14,19.04,-15.34,,-0.88,-0.43,-5.44,1.72,0.13,-0.11,-0.85
BDSX,-0.54,-0.67,1.92,-1.14,19.04,-15.34,,-0.88,-0.43,-5.44,1.72,0.13,-0.11,-0.85
AMN,0.07,0.19,5.0,0.06,101.9,-8.43,['1985'],0.16,0.11,7.35,0.88,0.27,0.09,0.1
WBA,0.04,0.12,1.39,0.12,146.51,28.67,['1901'],0.1,0.08,10.8,0.97,0.12,0.12,0.05
VINE,-6.1,0.61,1.11,-0.53,0.0,-99.71,,-5.8,-5.8,-58.17,0.0,0.0,0.0,0.61
CAR,0.01,-0.14,-56.45,0.1,-177.11,54.71,['1946'],-0.06,0.12,-15.47,0.74,0.18,0.22,0.01
ANY,-0.85,1.51,0.09,-0.86,50.17,-37.73,,-0.09,,,6.08,,-0.03,-4.84
CAR,0.01,-0.14,-56.45,0.1,-177.11,54.71,['1946'],-0.06,0.12,-15.47,0.74,0.18,0.22,0.01
BRLT,0.04,0.0,5.63,0.03,-235.16,-67.92,,0.04,0.19,26.9,0.89,0.15,0.19,0.05
BRLT,0.04,0.0,5.63,0.03,-235.16,-67.92,,0.04,0.19,26.9,0.89,0.15,0.19,0.05
AQN,0.04,0.1,0.88,0.05,56.07,-24.41,['1988'],0.09,0.06,11.71,0.84,0.35,0.58,0.04
ARMP,-0.7,-1.4,2.24,-0.41,11.63,-22.57,,-1.4,-1.4,-14.71,6.32,0.0,-0.0,-0.83
AGR,0.02,0.04,0.86,0.04,7.47,-39.34,['1997'],0.04,0.04,25.4,0.87,0.2,0.33,0.02
UEIC,0.03,0.05,1.05,0.02,268.93,1.94,['1986'],0.06,0.06,17.27,0.96,0.0,0.03,0.05
AEE,0.03,0.1,2.34,0.04,6.82,-45.5,['1881'],0.08,0.05,13.0,0.76,0.35,0.26,0.03
AFCG,0.08,0.09,1.01,0.08,102.85,-61.78,['1986'],0.12,0.09,9.23,0.42,0.21,0.0,0.08
TR,0.06,0.08,3.82,0.02,5.24,12.65,['1896'],0.1,0.1,11.0,0.86,0.01,0.0,0.07
ATHX,-1.06,-2.58,8.54,-0.62,56.89,-40.11,['1995'],-2.35,-2.35,-23.93,16.7,0.0,0.0,-1.77
ATHX,-1.06,-2.58,8.54,-0.62,56.89,-40.11,['1995'],-2.35,-2.35,-23.93,16.7,0.0,0.0,-1.77
BCE,0.05,0.17,2.31,0.07,-0.23,3.28,['1880'],0.14,0.08,7.94,0.78,0.35,0.21,0.06
BCE,0.05,0.17,2.31,0.07,-0.23,3.28,['1880'],0.14,0.08,7.94,0.78,0.35,0.21,0.06
UMH,0.01,0.04,3.05,0.06,217.41,-11.83,['1968'],0.03,0.04,33.73,0.82,0.39,0.56,0.01
ADAG,-0.33,0.17,0.28,-1.68,79.42,-30.99,,-0.24,-0.23,-6.47,8.11,0.02,-0.01,-0.4
CCAP,0.04,0.08,0.7,0.18,133.5,49.58,,0.08,0.05,13.0,0.25,0.48,0.27,0.04
CCAP,0.04,0.08,0.7,0.18,133.5,49.58,,0.08,0.05,13.0,0.25,0.48,0.27,0.04
VRTS,0.03,0.17,1.74,0.14,56.85,-49.06,['1988'],0.12,0.14,9.73,0.65,0.07,0.21,0.03
TX,0.11,0.2,0.56,0.65,122.26,3.36,['1961'],0.21,0.2,6.76,0.67,0.04,0.01,0.13
VACC,-0.54,0.4,0.33,-0.62,86.34,-0.14,,-0.34,,,154.81,,-0.06,-0.72
VEON,0.02,-0.08,1.79,0.64,-147.54,3.57,['1992'],-0.02,0.08,-49.2,0.81,0.42,0.47,0.04
WRLD,0.05,0.12,1.23,0.12,50.08,-2.36,['1962'],0.11,0.07,9.79,0.83,0.57,0.34,0.06
VCTR,0.09,0.23,2.05,0.15,68.65,-27.45,,0.2,0.1,6.0,0.54,0.44,0.06,0.1
UTMD,0.14,0.15,3.07,0.04,-3.45,-7.16,['1978'],0.22,0.22,6.75,0.61,0.0,0.0,0.14
AFYA,0.06,0.11,0.46,0.16,48.15,-44.25,['1999'],0.12,0.12,9.53,0.74,0.2,0.39,0.07
ALGT,0.03,0.09,1.16,0.11,-106.11,-70.45,['1997'],0.08,0.05,13.0,0.96,0.33,0.95,0.04
VRAR,-1.81,4.39,1.85,-0.11,3.16,-1.63,,0.38,,,1.97,,,-3.55
VHI,0.04,-2.45,0.8,0.19,20.46,-18.01,['1932'],-1.18,-0.64,-7.25,0.88,0.22,0.12,0.05
AEP,0.03,0.1,2.11,0.05,9.16,-23.92,['1906'],0.08,0.06,13.1,0.79,0.36,0.34,0.03
AMS,-0.03,-0.07,0.87,0.01,-436.45,23.37,['1980'],-0.06,-0.02,-16.87,0.88,0.32,0.34,-0.05
TSQ,-0.07,-0.31,2.63,0.14,-43.3,-20.34,['1996'],-0.22,0.04,-4.15,0.8,0.75,0.48,-0.07
WVE,-0.58,-2.65,8.09,-0.46,-3.0,3.95,,-1.9,-1.9,-19.53,4.1,0.0,0.0,-0.96
THS,-0.02,-0.06,1.48,-0.0,55.39,30.59,['1862'],-0.05,-0.02,-20.2,0.96,0.36,0.22,-0.02
AUGX,-0.95,-1.24,2.13,-0.35,-8.23,3.99,,-1.57,-0.94,-10.04,1.81,0.26,-0.14,-3.3
AUGX,-0.95,-1.24,2.13,-0.35,-8.23,3.99,,-1.57,-0.94,-10.04,1.81,0.26,-0.14,-3.3
BZH,0.01,0.01,0.59,0.28,14.4,470.34,['1985'],0.02,0.01,50.1,0.93,0.51,0.02,0.01
ARC,0.02,0.05,0.77,0.08,28.99,10.83,['1988'],0.04,0.04,25.4,0.94,0.14,0.14,0.03
WD,0.06,0.18,1.79,0.1,19.11,-160.03,['1937'],0.15,0.1,7.67,0.71,0.14,0.0,0.1
AHI,-2.22,-7.62,1.51,-2.5,81.81,-23.99,,-6.03,,,73.34,,-0.01,-6.11
BZH,0.01,0.01,0.59,0.28,14.4,470.34,['1985'],0.02,0.01,50.1,0.93,0.51,0.02,0.01
VIV,0.06,0.09,0.17,0.52,-5.94,-18.39,['1998'],0.1,0.11,11.1,0.86,0.02,0.18,0.07
ANNX,-0.44,-0.02,0.95,-0.59,93.07,-45.58,,-0.45,,,inf,,0.0,-0.48
BNRG,-0.9,12.68,0.0,0.0,0.0,189.5,,5.44,,,0.0,,-0.03,-2.81
BNRG,-0.9,12.68,0.0,0.0,0.0,189.5,,5.44,,,0.0,,-0.03,-2.81
AKU,-0.01,-0.19,0.85,-0.48,-127.77,-1470.6,,-0.1,-0.07,-10.7,0.97,0.62,4.53,-0.01
ASR,0.08,0.14,0.19,0.83,49.69,-568.97,['1998'],0.15,0.12,7.87,0.54,0.2,0.1,0.08
ASR,0.08,0.14,0.19,0.83,49.69,-568.97,['1998'],0.15,0.12,7.87,0.54,0.2,0.1,0.08
CATO,0.02,0.04,0.89,0.16,-130.67,-119.07,['1946'],0.04,0.04,25.4,0.95,0.0,0.0,0.03
CATO,0.02,0.04,0.89,0.16,-130.67,-119.07,['1946'],0.04,0.04,25.4,0.95,0.0,0.0,0.03
ARKR,0.03,0.08,1.37,0.19,-230.92,-145.97,['1983'],0.07,0.06,14.89,0.95,0.16,0.19,0.04
UVE,0.03,0.1,0.76,0.06,-37.46,204.73,['1990'],0.08,0.07,13.2,0.97,0.05,0.02,0.09
BABA,0.08,0.15,0.22,0.3,4.05,22.86,['1999'],0.16,0.14,7.65,0.89,0.08,0.05,0.1
BABA,0.08,0.15,0.22,0.3,4.05,22.86,['1999'],0.16,0.14,7.65,0.89,0.08,0.05,0.1
TEF,0.03,0.19,0.96,0.38,129.05,15.68,['1924'],0.12,0.06,8.93,0.94,0.32,0.68,0.04
BCLI,-1.56,-0.76,2.98,-0.42,26.8,-8.15,,-1.94,-1.94,-19.92,inf,0.0,,-0.64
BCLI,-1.56,-0.76,2.98,-0.42,26.8,-8.15,,-1.94,-1.94,-19.92,inf,0.0,,-0.64
BXMT,0.02,0.07,0.9,0.1,52.24,-8.76,['1997'],0.06,0.01,16.77,0.24,0.79,0.0,0.02
BXMT,0.02,0.07,0.9,0.1,52.24,-8.76,['1997'],0.06,0.01,16.77,0.24,0.79,0.0,0.02
WE,-0.15,1.03,-1.14,-2.07,46.79,10.67,,0.36,-0.23,0.48,1.93,0.13,-0.19,-0.18
ANF,0.02,0.07,1.65,0.19,-255.86,34.91,['1892'],0.06,0.07,17.37,0.91,0.1,0.11,0.04
CCOI,0.03,-0.13,-7.39,0.02,207.54,-4.25,['1999'],-0.04,0.13,-23.7,0.8,0.92,0.6,0.04
CCOI,0.03,-0.13,-7.39,0.02,207.54,-4.25,['1999'],-0.04,0.13,-23.7,0.8,0.92,0.6,0.04
BNOX,-0.22,-0.44,1.08,-0.35,47.02,62.49,['1996'],-0.44,,,3.91,,-0.0,-0.26
BNOX,-0.22,-0.44,1.08,-0.35,47.02,62.49,['1996'],-0.44,,,3.91,,-0.0,-0.26
BAX,0.06,0.15,3.04,0.05,-2.88,-1.23,['1931'],0.14,0.06,7.74,0.84,0.51,0.1,0.07
BAX,0.06,0.15,3.04,0.05,-2.88,-1.23,['1931'],0.14,0.06,7.74,0.84,0.51,0.1,0.07
BH,0.02,0.03,0.74,0.08,-81.03,-51.82,['1934'],0.04,,,0.9,,0.2,0.02
BH,0.02,0.03,0.74,0.08,-81.03,-51.82,['1934'],0.04,,,0.9,,0.2,0.02
ALCO,0.06,0.13,0.99,0.15,66.59,-114.28,['1960'],0.12,0.08,9.13,0.87,0.28,0.28,0.07
XP,0.02,0.2,0.62,0.4,99.73,-201.19,,0.12,0.06,8.93,0.68,0.11,0.0,0.09
BTU,-0.07,-0.42,2.13,0.1,177.74,-92.23,['1883'],-0.28,-0.11,-4.67,0.89,0.21,0.5,-0.08
BTU,-0.07,-0.42,2.13,0.1,177.74,-92.23,['1883'],-0.28,-0.11,-4.67,0.89,0.21,0.5,-0.08
BP,-0.0,-0.01,1.51,0.07,-266.23,-2476.82,['1908'],-0.0,0.01,-inf,0.92,0.19,0.14,0.0
BP,-0.0,-0.01,1.51,0.07,-266.23,-2476.82,['1908'],-0.0,0.01,-inf,0.92,0.19,0.14,0.0
T,0.02,0.07,0.81,0.15,-217.81,-3.1,['1983'],0.06,0.05,17.17,0.78,0.28,0.19,0.03
UCL,-0.4,-1.19,4.55,-0.5,-488.29,-391.46,,-1.0,,,1.44,,-0.01,-0.99
USDP,0.03,-0.69,5.33,0.23,-240.25,-3.82,,-0.31,0.01,-3.13,0.8,0.75,0.26,0.03
CAPL,0.04,0.41,13.24,0.03,219.62,18.29,['1992'],0.24,0.04,4.57,0.98,0.63,0.36,0.04
CAPL,0.04,0.41,13.24,0.03,219.62,18.29,['1992'],0.24,0.04,4.57,0.98,0.63,0.36,0.04
UPC,0.28,0.49,0.59,0.33,0.0,-29.9,,0.52,0.52,7.12,0.0,0.0,0.01,0.49
BMTX,-0.06,-0.12,1.84,0.26,-76.79,-308.93,,-0.12,-0.12,-9.53,0.94,0.0,0.02,-0.13
BMTX,-0.06,-0.12,1.84,0.26,-76.79,-308.93,,-0.12,-0.12,-9.53,0.94,0.0,0.02,-0.13
ADES,0.15,0.26,0.35,1.17,-184.8,12.99,['1996'],0.28,,,0.98,,0.69,0.18
ADTH,0.08,0.15,1.49,0.16,145.58,-198.29,,0.16,0.12,7.45,0.97,0.2,0.46,0.1
BRDS,-0.82,0.07,0.21,-2.98,-25.99,21.21,,-0.78,,,2.07,,-0.03,-1.29
BRDS,-0.82,0.07,0.21,-2.98,-25.99,21.21,,-0.78,,,2.07,,-0.03,-1.29
VIVK,-0.07,0.14,14.98,-0.02,50.47,-45.31,,0.0,0.03,inf,7.36,0.16,-0.13,-0.09
UROY,-0.04,-0.05,1.54,-0.02,0.0,-67.58,,-0.06,-0.05,-17.17,0.0,0.07,-0.2,-0.05
ARCO,0.0,-0.07,7.03,0.03,-100.22,-82.79,,-0.04,0.03,-24.7,0.95,0.32,0.38,0.0
XRX,0.02,0.06,0.62,-0.16,-49.33,44.94,['1906'],0.05,0.04,20.4,0.94,0.27,0.23,0.03
TNK,-0.03,-0.06,1.3,-0.22,-148.4,-179.39,,-0.06,-0.01,-16.77,1.19,0.19,-0.33,-0.03
BGI,-0.06,-0.19,16.1,0.01,-69.32,13.55,['1879'],-0.16,0.09,-5.35,0.98,0.12,0.83,-0.16
BGI,-0.06,-0.19,16.1,0.01,-69.32,13.55,['1879'],-0.16,0.09,-5.35,0.98,0.12,0.83,-0.16
AMWL,-0.14,0.05,0.72,-0.2,67.17,-18.47,,-0.12,-0.12,-9.53,1.74,0.0,0.0,-0.17
BLDR,0.09,0.31,2.47,0.15,166.59,6.83,1998,0.24,0.16,5.77,0.88,0.27,0.05,0.12
BLDR,0.09,0.31,2.47,0.15,166.59,6.83,1998,0.24,0.16,5.77,0.88,0.27,0.05,0.12
UHT,0.08,0.2,2.98,0.16,147.42,-3.41,,0.18,0.09,6.46,0.64,0.55,0.29,0.08
ABG,0.07,0.29,1.97,0.13,52.33,-68.83,['1996'],0.22,0.1,5.55,0.92,0.44,0.13,0.1
TSM,0.17,0.25,0.19,1.44,19.26,10.53,['1987'],0.3,0.24,5.73,0.59,0.16,0.01,0.22
TIMB,0.07,0.12,0.23,0.5,17.87,-20.52,,0.13,0.16,9.29,0.82,0.07,0.42,0.09
ALEC,-0.21,-0.21,2.02,-0.06,33.77,-133.69,,-0.32,-0.32,-6.32,1.18,0.0,0.0,-0.25
AAL,-0.03,-5.27,-1.22,-0.22,-228.38,-1075.24,['1930'],-2.66,0.76,7.22,1.17,0.53,-0.35,-0.04
BV,0.0,0.01,0.55,0.06,-266.34,26.64,['1939'],0.0,0.02,inf,0.95,0.35,0.33,0.0
BV,0.0,0.01,0.55,0.06,-266.34,26.64,['1939'],0.0,0.02,inf,0.95,0.35,0.33,0.0
AN,0.07,0.25,3.29,0.18,86.08,-51.98,['1991'],0.2,0.12,6.2,0.93,0.28,0.06,0.12
AUDC,0.07,0.12,3.06,0.05,179.49,-16.1,['1992'],0.13,,,0.84,,0.02,0.09
AUDC,0.07,0.12,3.06,0.05,179.49,-16.1,['1992'],0.13,,,0.84,,0.02,0.09
ACCO,0.03,0.12,0.6,0.2,7.5,11.22,['1893'],0.09,0.07,11.81,0.91,0.31,0.24,0.04
BLI,-0.18,-0.05,0.86,-0.4,59.37,-28.09,,-0.2,-0.18,-6.8,1.83,0.07,-0.02,-0.2
BLI,-0.18,-0.05,0.86,-0.4,59.37,-28.09,,-0.2,-0.18,-6.8,1.83,0.07,-0.02,-0.2
TKNO,-0.01,0.01,0.91,-0.08,-361.26,-87.46,['1996'],-0.0,0.0,-inf,1.33,0.07,-0.05,-0.01
ALT,-0.43,-0.49,1.81,-0.27,63.12,-42.02,['1997'],-0.68,,,20.24,,-0.0,-0.47
AMD,0.17,0.31,11.79,0.04,219.46,-95.7,['1969'],0.32,0.32,6.32,0.78,0.0,0.01,0.25
BGFV,0.05,0.16,1.06,0.36,102.09,7.6,['1955'],0.13,,,0.88,,0.01,0.08
BGFV,0.05,0.16,1.06,0.36,102.09,7.6,['1955'],0.13,,,0.88,,0.01,0.08
TPB,0.07,0.3,3.03,0.13,45.26,-39.61,['1988'],0.22,0.08,5.35,0.79,0.69,0.22,0.08
ABEV,0.1,0.17,0.56,0.27,5.03,-0.66,['1885'],0.18,0.2,7.56,0.76,0.0,0.08,0.14
TREE,0.03,0.09,0.67,0.23,-231.81,-1228.85,['1996'],0.08,-2.43,-11.8,1.0,0.37,206.46,0.05
VEEE,0.02,-0.71,0.84,-0.07,0.0,159.93,['1996'],-0.34,-0.32,-6.14,0.0,0.02,-0.08,-0.06
CB,0.03,0.09,1.55,0.09,44.48,-20.34,['1985'],0.08,0.07,13.2,0.81,0.08,0.06,0.06
CB,0.03,0.09,1.55,0.09,44.48,-20.34,['1985'],0.08,0.07,13.2,0.81,0.08,0.06,0.06
CASH,0.02,0.12,1.51,0.11,43.73,43.41,['1954'],0.08,0.07,13.2,0.67,0.01,0.0,0.1
CASH,0.02,0.12,1.51,0.11,43.73,43.41,['1954'],0.08,0.07,13.2,0.67,0.01,0.0,0.1
WLK,0.06,0.14,1.64,0.15,143.75,-17.13,['1986'],0.13,0.09,8.59,0.76,0.27,0.06,0.07
BTB,0.27,1.59,0.23,-0.58,0.0,0.77,,1.06,1.06,11.54,0.0,0.0,,1.61
TUYA,-0.21,0.3,0.52,-0.3,78.56,-23.86,,-0.06,-0.06,-17.27,1.61,0.0,0.0,-0.28
BTB,0.27,1.59,0.23,-0.58,0.0,0.77,,1.06,1.06,11.54,0.0,0.0,,1.61
TXRH,0.08,0.16,6.46,0.04,204.33,20.6,['1993'],0.16,0.15,7.75,0.91,0.04,0.01,0.1
CABO,0.06,0.2,2.4,0.07,24.9,-15.2,['1980'],0.16,0.07,6.95,0.7,0.56,0.24,0.06
WLKP,0.05,0.13,1.48,0.1,18.95,7.05,,0.12,0.08,9.13,0.66,0.27,0.02,0.05
CABO,0.06,0.2,2.4,0.07,24.9,-15.2,['1980'],0.16,0.07,6.95,0.7,0.56,0.24,0.06
WHLM,-0.04,-0.07,0.92,0.23,-282.44,-34.16,['1967'],-0.08,,,0.96,,0.02,-0.06
BDN,0.03,0.07,0.67,0.01,207.03,6.36,,0.06,0.05,17.17,0.86,0.48,1.01,0.03
BDN,0.03,0.07,0.67,0.01,207.03,6.36,,0.06,0.05,17.17,0.86,0.48,1.01,0.03
VBFC,0.01,0.14,1.28,0.15,61.35,-2977.25,['1999'],0.08,0.07,13.2,0.58,0.02,0.0,0.08
BUD,0.02,0.07,1.48,0.05,85.86,4.78,,0.06,0.05,17.17,0.74,0.39,0.3,0.03
BUD,0.02,0.07,1.48,0.05,85.86,4.78,,0.06,0.05,17.17,0.74,0.39,0.3,0.03
WNW,-0.29,0.52,1.84,-0.03,0.0,-64.85,,-0.03,-0.03,-33.63,0.0,0.07,0.0,-20.95
AZYO,-0.29,-0.6,7.04,-0.26,33.27,-27.62,,-0.59,-0.11,-2.79,1.49,0.15,-0.23,-0.44
AZYO,-0.29,-0.6,7.04,-0.26,33.27,-27.62,,-0.59,-0.11,-2.79,1.49,0.15,-0.23,-0.44
BKH,0.03,0.09,1.62,0.05,-1.56,-46.96,['1941'],0.08,0.05,13.0,0.79,0.45,0.38,0.03
BKH,0.03,0.09,1.62,0.05,-1.56,-46.96,['1941'],0.08,0.05,13.0,0.79,0.45,0.38,0.03
TROX,0.04,0.14,1.06,0.14,132.56,-30.71,,0.11,0.08,9.89,0.83,0.43,0.27,0.05
CAG,0.04,0.11,2.02,0.05,15.61,13.5,['1919'],0.1,0.07,10.7,0.85,0.36,0.22,0.05
CAG,0.04,0.11,2.02,0.05,15.61,13.5,['1919'],0.1,0.07,10.7,0.85,0.36,0.22,0.05
BCO,0.0,0.23,23.81,0.04,108.53,-10.3,['1859'],0.12,0.03,8.63,0.93,0.49,0.36,0.01
BCO,0.0,0.23,23.81,0.04,108.53,-10.3,['1859'],0.12,0.03,8.63,0.93,0.49,0.36,0.01
BMY,0.04,0.09,4.89,0.04,-189.94,-24.78,['1887'],0.08,0.05,13.0,0.79,0.36,0.13,0.06
BMY,0.04,0.09,4.89,0.04,-189.94,-24.78,['1887'],0.08,0.05,13.0,0.79,0.36,0.13,0.06
ALX,0.05,0.27,4.88,0.11,89.89,-4.76,,0.18,0.05,6.06,0.63,0.78,0.26,0.05
CDE,-0.07,-0.14,1.02,-0.04,91.72,407.48,['1928'],-0.14,-0.08,-7.94,0.92,0.25,0.24,-0.08
CDE,-0.07,-0.14,1.02,-0.04,91.72,407.48,['1928'],-0.14,-0.08,-7.94,0.92,0.25,0.24,-0.08
SYNH,0.02,0.05,1.02,0.07,169.73,-13.0,,0.04,0.03,25.3,0.92,0.34,0.19,0.02
VNO,0.05,0.16,0.94,0.04,110.31,11.0,,0.13,0.06,8.29,0.79,0.5,0.57,0.05
UBP,0.04,0.1,2.39,0.06,24.05,-0.05,['1970'],0.09,0.07,11.81,0.62,0.26,0.25,0.04
ACU,0.06,0.12,1.14,0.16,45.14,-43.4,1867,0.12,0.08,9.13,0.93,0.31,0.07,0.07
ACET,-0.26,0.05,2.16,-0.09,100.66,-33.25,,-0.24,,,7.29,,-0.0,-0.36
TMC,-1.48,-2.92,1.98,-0.77,90.49,-44.29,,-2.94,-2.94,-29.74,inf,0.0,-0.01,-1.71
ZUMZ,0.09,0.16,1.15,0.22,39.47,-24.39,['1978'],0.17,0.17,7.58,0.86,0.0,0.0,0.12
BDX,0.02,0.05,2.86,0.03,135.57,-16.71,['1897'],0.04,0.03,25.3,0.83,0.32,0.14,0.02
BDX,0.02,0.05,2.86,0.03,135.57,-16.71,['1897'],0.04,0.03,25.3,0.83,0.32,0.14,0.02
AES,0.01,0.07,9.48,-0.02,-382.92,-109.49,['1981'],0.05,0.05,20.5,0.77,0.52,0.36,0.01
BHIL,,,2.1,-0.24,94.56,-49.39,,,,,1.72,0.14,-0.04,
BHIL,,,2.1,-0.24,94.56,-49.39,,,,,1.72,0.14,-0.04,
BTI,0.04,0.1,1.38,0.07,4.34,1.74,['1902'],0.09,0.07,11.81,0.57,0.26,0.14,0.05
BTI,0.04,0.1,1.38,0.07,4.34,1.74,['1902'],0.09,0.07,11.81,0.57,0.26,0.14,0.05
ADT,-0.03,-0.15,2.33,-0.05,-9.14,13.74,['1874'],-0.1,-0.08,-10.8,0.99,0.57,8.61,-0.03
BBCP,-0.02,0.05,1.53,-0.04,-85.19,-50.75,['1983'],0.01,0.04,100.4,0.88,0.47,0.66,-0.01
BBCP,-0.02,0.05,1.53,-0.04,-85.19,-50.75,['1983'],0.01,0.04,100.4,0.88,0.47,0.66,-0.01
AATC,0.16,0.18,1.32,0.09,102.26,122.48,['1984'],0.25,,,0.83,0.07,,0.18
VMAR,-0.25,-1.16,1.11,-0.41,-245.85,-93.56,['1995'],-0.83,-0.83,-9.5,4.65,0.0,-0.01,-0.76
BCOW,0.0,0.01,0.72,0.0,0.0,-301.52,1895,0.0,0.0,inf,0.0,0.09,0.0,0.0
BCOW,0.0,0.01,0.72,0.0,0.0,-301.52,1895,0.0,0.0,inf,0.0,0.09,0.0,0.0
CCK,0.01,0.18,5.41,-0.05,-55.67,211.1,['1892'],0.1,0.04,10.4,1.01,0.44,-1.51,0.02
CCK,0.01,0.18,5.41,-0.05,-55.67,211.1,['1892'],0.1,0.04,10.4,1.01,0.44,-1.51,0.02
ALLY,0.01,0.12,0.61,0.34,60.36,460.86,['1919'],0.07,0.03,14.59,0.54,0.09,0.0,0.04
THRX,-2.18,0.33,1.01,-0.11,97.32,-41.54,,-2.02,,,inf,,0.0,-3.56
WILC,0.08,0.08,0.37,0.21,31.35,-378.49,1994,0.12,0.12,9.53,0.89,0.0,0.0,0.08
BIRD,-0.1,0.83,0.97,-0.12,76.73,-54.03,,0.31,0.31,6.33,1.12,0.0,-0.01,-0.13
BIRD,-0.1,0.83,0.97,-0.12,76.73,-54.03,,0.31,0.31,6.33,1.12,0.0,-0.01,-0.13
CBNK,0.01,0.15,1.69,0.12,46.66,-307.59,['1974'],0.08,0.07,13.2,0.67,0.02,0.0,0.11
CBNK,0.01,0.15,1.69,0.12,46.66,-307.59,['1974'],0.08,0.07,13.2,0.67,0.02,0.0,0.11
BRN,-0.2,-1.81,3.11,0.21,102.73,160.44,['1956'],-1.1,-1.09,-11.81,1.11,0.0,-0.01,-0.3
BRN,-0.2,-1.81,3.11,0.21,102.73,160.44,['1956'],-1.1,-1.09,-11.81,1.11,0.0,-0.01,-0.3
BHP,0.15,0.31,3.32,0.21,70.41,-20.2,['1851'],0.3,0.24,5.73,0.5,0.14,0.02,0.17
BHP,0.15,0.31,3.32,0.21,70.41,-20.2,['1851'],0.3,0.24,5.73,0.5,0.14,0.02,0.17
CAH,-0.02,-0.05,-31.18,-0.04,-246.8,1.11,['1979'],-0.04,0.04,-24.6,0.99,0.11,0.09,-0.04
CAH,-0.02,-0.05,-31.18,-0.04,-246.8,1.11,['1979'],-0.04,0.04,-24.6,0.99,0.11,0.09,-0.04
TCBX,0.0,0.06,0.86,0.04,201.56,135.6,,0.03,0.03,33.63,0.8,0.02,0.0,0.04
ALE,0.03,0.08,1.45,0.05,-0.8,-16.98,['1906'],0.07,0.05,14.79,0.89,0.27,0.44,0.03
ATIF,-0.13,-0.19,1.4,-0.64,0.0,-22.12,,-0.22,-0.22,-6.75,0.0,0.0,0.0,-0.06
ATIF,-0.13,-0.19,1.4,-0.64,0.0,-22.12,,-0.22,-0.22,-6.75,0.0,0.0,0.0,-0.06
AEO,0.06,0.11,1.87,0.16,-178.97,70.8,['1977'],0.12,0.11,9.43,0.88,0.09,0.06,0.08
THO,0.08,0.18,1.33,0.24,111.89,-16.88,['1980'],0.17,0.13,7.18,0.91,0.24,0.06,0.11
VRA,0.03,0.05,0.37,0.15,12.3,92.35,['1982'],0.06,0.06,17.27,0.95,0.0,0.01,0.04
VIAV,0.02,0.05,3.9,0.01,256.04,8.58,['1923'],0.04,0.03,25.3,0.86,0.34,0.13,0.03
ALSN,0.11,0.71,7.32,0.1,-2.72,19.16,['1915'],0.46,0.12,3.37,0.72,0.57,0.17,0.13
WGO,0.11,0.21,1.56,0.2,117.43,-25.24,['1958'],0.22,0.17,6.25,0.88,0.23,0.07,0.14
BKSC,0.01,0.13,1.74,0.07,-0.54,731.37,['1986'],0.08,0.08,13.3,0.58,0.0,0.0,0.11
BKSC,0.01,0.13,1.74,0.07,-0.54,731.37,['1986'],0.08,0.08,13.3,0.58,0.0,0.0,0.11
TTE,0.03,0.07,1.39,0.1,-162.41,33.44,['1924'],0.06,0.05,17.17,0.87,0.14,0.07,0.04
VSTO,-0.03,-0.16,1.4,0.3,-89.91,-21.51,,-0.11,-0.06,-9.69,0.79,0.28,0.04,-0.04
AVDX,-0.13,0.05,2.3,-0.12,52.71,3.03,,-0.11,-0.07,-9.79,1.37,0.05,-0.22,-0.2
AVDX,-0.13,0.05,2.3,-0.12,52.71,3.03,,-0.11,-0.07,-9.79,1.37,0.05,-0.22,-0.2
TOL,0.06,0.13,1.05,0.15,13.74,-9.54,['1967'],0.12,,,0.88,0.3,,0.07
X,0.05,0.07,0.76,0.61,-176.62,-70.01,['1901'],0.08,0.08,13.3,0.77,0.21,0.07,0.06
TGNA,0.06,0.23,1.71,0.11,12.67,40.56,['1906'],0.18,0.11,6.66,0.72,0.47,0.22,0.07
TPH,0.08,0.14,0.81,0.24,26.42,-2.3,,0.15,0.1,7.67,0.84,0.31,0.0,0.08
UNVR,0.02,0.08,2.42,0.08,153.25,18.05,['1924'],0.06,0.05,17.17,0.93,0.32,0.15,0.03
ARCH,0.06,0.02,3.43,0.14,-156.85,994.13,['1969'],0.07,0.07,14.99,0.82,0.16,0.06,0.08
TRHC,-0.14,-0.6,1.75,-0.81,38.63,-378.93,,-0.44,-0.04,-2.67,1.21,0.7,-0.13,-0.17
AHCO,-0.01,0.1,1.37,0.06,89.67,30.02,,0.04,0.04,25.4,0.89,0.42,0.34,-0.01
AGFS,-0.04,-0.12,0.67,-0.04,-3.8,-63.75,['1994'],-0.1,-0.01,-10.1,0.92,0.35,1.66,-0.05
AIT,0.06,0.14,4.35,0.05,165.54,4.73,1923,0.13,0.09,8.59,0.91,0.26,0.07,0.07
BX,0.07,0.33,6.65,0.09,148.09,-49.25,['1985'],0.24,0.13,5.47,0.42,0.19,0.0,0.09
CCEL,0.04,-0.27,9.25,0.05,-117.42,-2.86,['1989'],-0.1,,,0.89,,0.43,0.06
CCEL,0.04,-0.27,9.25,0.05,-117.42,-2.86,['1989'],-0.1,,,0.89,,0.43,0.06
